Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_History_Months
29,1,17187.48,1707.29,6,5,9,0.0,6,16,8.0,1453.63,34.8518000545367,1,0.0,112.662531749092,348.066468250908,126
34,14,9999.42,888.285,8,6,14,3.0,9,12,252.0,153.12,39.0750889951438,2,21.635164004583,81.110033293657,276.08330270176,335
27,12,7573511.0,4683.145,7,6,6,1.0,26,17,3.0,550.27,31.4608422755993,1,40.9388614505035,367.155771065654,340.219867483843,323
48,1,67106.79,5858.2325,5,1037,6,3.0,5,19,4.0,836.88,33.1993302653091,1,89.7728544785712,,622.286690552739,220
23,7,36446.72,3002.9731947568,8,4,16,3.0,25,17,1.0,1367.36,27.6189788631076,1,243.522106100562,110.39866777281,445.655364703158,318
40,11,8930.885,842.240416666667,10,6,17,8.0,18,23,10.0,3377.5,24.9605876066372,1,33.5960724445513,82.043301179661,258.584668042454,12
26,4,39123.42,3020.285,6,5,15,3.0,7,19,5.0,139.77,37.5843169092778,1,64.4984230896084,,204.867862806698,188
22,8,57101.1,4668.425,7,4,12,1.0,11,16,4.0,1303.28,36.817677253687,0,29.4485099559659,190.082716375884,497.31127366815,306
32,4,17434.78,1214.89833333333,8,6,32,7.0,34,20,10.0,2765.76,32.7491643884028,1,73.3121466337101,86.9634186570695,241.214268042554,170
47,6,10316.45,811.704166666667,7,5,12,3.0,6,14,6.0,183.94,26.0760616149693,0,17.471160525556,76.12937430987,277.569881831241,301
19,11,82659.32,6700.27666666667,10,7,32,9.0,60,22,9.0,3492.03,35.6491067980017,1,480.817851221,248.787246902292,220.422568543375,18
29,6,42109.41,3299.1175,7,5,34,7.0,31,22,11.0,2730.76,33.7606664247941,1,128.212261778309,95.457698902738,356.241789318953,38
42,6,32424.62,2867.05166666667,4,7,4,0.0,8,12,3.0,442.63,31.7815063707942,0,0.0,113.797914218575,432.907252448091,279
22,11,60460.92,4855.41,4,6,16,1.0,19,8,8.0,1040.47,37.721377559441,1,40.2750143226932,82.478090284069,612.787895393238,178
48,1,18296.91,1226.7425,3,6,20,3.0,13,19,0.0,587.67,27.1999461881079,0,26.2517243332611,91.6490787452896,294.773446921449,232
24,11,36641.86,3008.48833333333,6,6,15,2.0,25,19,7.0,1467.95,34.3960137381778,2,37.416359459229,79.7743220625281,453.658151811576,357
52,5,48115.6,4287.63333333333,8,5,12,2.0,27,15,5.0,454.94,41.5997009986166,0,45.392163488128304,62.1179576711673,571.253212174038,305
30,5,19721.21,1633.43416666667,6,8,21,9.0,29,23,11.0,3200.09,23.0067613022356,2,110.250050929606,104.155596600628,238.937769136433,99
33,1,119809.72,9939.14333333333,0,2,11,0.0,14,6,2.0,542.7,34.9632267816621,0,0.0,448.919973641606,824.994359691727,232
38,4,10156.33,755.360833333333,6,8,20,8.0,25,19,14.0,4345.51,27.0721750072469,1,59.2904952061057,77.8146881988744,228.430899928353,128
16,13,17933.84,1393.48666666667,9,6,17,5.0,49,18,9.0,1660.5,32.0003031576029,2,48.0060510183062,101.66278268728,279.67983296108,154
38,11,34982.69,2851.22416666667,5,7,18,2.0,9,17,3.0,1496.77,34.6714951634697,0,44.3932512174732,312.256768868687,218.472396580506,368
39,13,7314.675,319.55625,10,7,29,7.0,62,23,7.0,2169.86,32.6710543139233,1,25.1593303143382,0.0,269.193268487742,224
43,14,7893.875,900.822916666666,8,8,17,5.0,49,19,6.0,1883.89,26.2947875254561,1,24.0002464355335,42.7441914654483,283.337853765685,142
25,5,33063.59,2741.29916666667,8,3,6,7.0,11,18,5.0,788.4,36.7028434226714,1,143.756721344999,220.955815777355,189.417379544312,212
39,5,115800.54,9860.045,4,4,9,1.0,2,2,2.0,194.96,27.3865475762221,0,81.7420356572064,235.233328537418,939.029135805376,308
27,2,67648.36,5626.36333333333,10,8,34,9.0,40,17,10.0,4865.81,39.022377355226,1,260.680827124211,515.73499432918,76.2205118799427,75
45,0,73507.4,6146.61666666667,8,7,18,7.0,37,16,10.0,1660.98,32.9809847666161,1,412.051367059391,333.319994583855,139.290305023421,190
33,8,35134.51,2824.87583333333,8,6,15,3.0,18,14,6.0,1359.56,23.5905102164766,0,45.9064516059374,250.105273920851,276.475857806545,384
44,8,82346.16,6928.18,6,9,18,7.0,52,24,10.0,2341.16,26.1983919012271,1,390.705435904315,275.69979896111,276.412765134575,77
19,6,41209.68,3413.14,6,7,31,7.0,48,21,10.0,1801.46,33.4521195037071,1,127.74772013762,67.8842327774258,385.682047084954,80
23,11,31795.08,2320.59471106338,10,5,23,7.0,33,16,11.0,2053.98,32.5294306790532,1,360.76887755999,136.392423673948,228.292987702686,101
54,5,25990.16,2193.84666666667,4,6,14,1.0,25,6,1.0,460.78,36.7508168294672,2,16.9540096298839,,387.552474837668,290
37,0,138715.04,11841.5866666667,5,3,15,1.0,29,15,2.0,551.75,41.5181206758917,1,71.7464202465201,104.817154746241,1247.59509167391,245
20,15,81793.56,6769.13,6,7,19,3.0,12,17,7.0,1208.29,34.4471245964115,1,124.459116336519,438.81535640645,383.638527257031,358
19,4,15479.34,1143.945,6,9,33,,24,24,9.0,3106.09,29.8351654249333,1,47.7174562386542,76.1452229237932,280.531820837553,22
52,13,16792.325,1292.36041666667,1,4,5,3.0,6,3,1.0,161.57,40.8215712996453,0,76033.0,88.0914805266738,301.996598784044,333
26,3,10279.305,955.60875,7,9,34,5.0,40,16,6.0,4072.2,37.0043934991488,1,42.4504154945864,49.2562861684936,283.85417333692,49
45,2,88203.74,7415.31166666667,4,4,12,0.0,5,0,3.0,1125.35,30.1777330426381,2,0.0,77.9553752260253,903.575791440641,262
49,7,37691.17,3321.93083333333,4,4,5,0.0,6,9,3.0,209.34,27.7303501426151,0,0.0,105.049995675281,487.143087658053,247
53,12,11244.63,578.624153314428,3,3,20,,19,15,2.0,94.17,33.9582858680058,1,123.064638470152,77.8705983552901,244.19835986013,244
40,1,17893.36,1630.11333333333,4,4,7,2.0,29,19,6.0,2405.5,36.2773196602154,1,27.7364646431419,34.9423376893512,350.33253100084,210
40,13,14468.225,1342.68541666667,4,7,12,2.0,5,7,3.0,579.47,30.4533866235957,2,18.0468280107765,49.94837348321111,346.273340172679,309
51,9,131617.4,10742.1166666667,4,3,15,0.0,13,20,7.0,929.47,36.849074827451,0,0.0,163.613427832137,1160.59823883453,266
19,8,16105.7,1217.14166666667,6,3,14,3.0,9,18,8.0,640.77,36.092315897095,1,24.6283006990214,119.776534648902,267.309331318744,141
30,15,28485.71,2401.80916666667,1,6,7,3.0,5,2,1.0,939.54,39.520221347892,0,51.2899310357389,92.6157685835297,346.275217047398,267
26,12,60162.1,5197.50833333333,5,7,5,7.0,18,10,7.0,1037.45,33.1839422706735,1,220.213726703948,153.447540194204,396.089566435181,159
27,14,43831.6,3506.63333333333,6,7,15,2.0,18,13,2.0,1231.16,36.4790068124681,0,66.3302375860454,112.934279673747,421.39881607354096,336
28,3,20282.42,1460.20166666667,4,4,14,4.0,30,16,4.0,489.03,36.1356174811884,1,35.3862737408445,89.490183398096,281.143709527726,195
32,13,117355.48,9757.62333333333,4,7,2,,9,1,3.0,1484.67,43.1275472652339,0,67.6734247506934,131.893066745744,1026.1958418369,320
32,12,14924.12,1347.67666666667,8,7,16,2.0,7,22,7.0,22.71,38.5723850164861,1,19.9283645065659,48.6982843545866,356.141017805514,136
42,5,70137.0,5830.75,5,6,17,1.0,15,8,7.0,1416.96,30.0256056375441,1,45.5952379078642,,631.311677436081,315
45,5,37612.54,3145.37833333333,5,4,11,4.0,2,0,1.0,15.81,35.5800530966913,2,124.734381382688,161.006852470924,318.796599479721,363
31,3,14530.755,1184.89625,8,7,7,4.0,14,8,6.0,1279.24,31.6583505038834,1,28.4109397988362,142.66376446104,237.414920740124,346
54,2,10563.445,751.287083333333,7,5,12,1.0,17,17,1804.0,984.62,35.2393069560248,0,5.96863460882861,61.3468827717302,297.813190952775,207
42,11,8938.07,678.839166666667,6,9,34,7.0,59,25,11.0,4343.23,31.142095703,1,33.6776968508795,34.977894868014,269.228324947773,31
25,2,125271.96,10374.33,2,7,1,4.0,9,10,7.0,827.56,32.4970652206264,0,241.065885193749,99.1009931641208,937.26612164213,309
36,10,32473.32,2875.11,7,3,6,6.0,28,19,4.0,893.83,28.0016492528132,1,136.229100779952,295.73187203432,135.550027185728,103
41,3,45238.04,3937.83666666667,7,6,7,7.0,25,9,13.0,1017.45,29.4980974106492,1,147.695328932579,119.962562154392,376.125775579696,116
45,10,20813.98,1484.49833333333,3,7,12,7.0,13,11,5.0,720.08,35.4069997399047,1,83.3312367662739,55.3542095924924,289.764386974567,214
25,11,15985.56,1083.13,6,7,29,7.0,24,19,7.0,3311.2,38.4908643415278,1,63.2366808882028,,253.626681231726,64
28,0,71498.38,6100.19833333333,4,20,8,0.0,15,4,0.0,972.14,36.0018231756641,0,0.0,158.608200430391,731.411632902943,296
24,9,50043.27,4132.2725,7,6,31,8.0,18,24,12.0,4998.07,30.7378181495018,1,184.879181812187,80.9252751010317,407.422793086782,78
49,8,57197.04,4668.42,5,3,11,0.0,23,11,3.0,1278.85,38.195671985622894,0,0.0,332.818685496723,414.02331450327694,336
50,10,95534.61,8015.2175,6,911,11,0.0,27,14,0.0,1273.05,34.8275446354673,2,0.0,229.31647183359,832.20527816641,396
51,9,97010.16,8178.18,1,7,3,0.0,10,1,7.0,248.84,25.1590985379248,0,0.0,,659.928281981078,365
37,3,59072.52,4824.71,832,9,28,6.0,33,17,13.0,2781.03,31.7678084468121,1,219.50699821503,93.0490713439787,409.914930440992,128
29,11,144686.0,12306.1666666667,8,5,5,7.0,16,19,5.0,605.05,30.5338674541133,1,818.529004678328,454.959629795287,217.128032193052,128
19,3,19135.06,1662.58833333333,6,6,29,8.0,40,21,14.0,4188.88,29.986890808793,1,95.2872902955204,60.4235685335116,270.547974504301,97
35,7,19623.18,1806.265,9,8,26,2.0,18,14,11.0,1369.54,26.8345727349567,2,19.7587277962219,240.68026717299,210.187505030788,95
39,10,115645.65,9434.1375,5,8,10,1.0,10,5,2.0,66.47,35.8474553500396,2,70.9580551955964,382.867627478023,739.588067326381,278
25,2,116809.0,9812.08333333333,3,1,3,3.0,0,5,3.0,1312.44,38.6254633796505,0,191.675705460367,204.102414078106,825.43021379486,222
28,7,31429.85,2879.15416666667,6,5,5,2.0,20,20,2.0,884.18,26.9841987636729,1,48.4379680596067,349.290351699069,180.187096907991,197
41,2,158483.48,12927.9566666667,2,1,6,3.0,6,3,4.0,471.82,27.1010061065497,0,33909.0,668.383262893974,546.876944197261,333
32,13,17166.71,1181.55916666667,7,10,718,9.0,50,16,272.0,4525.27,35.3748009092599,1,105.651660330841,38.8265736276857,253.67768270814,62
32,5,14214.46,898.538333333333,4,7,19,4.0,12,6,7.0,908.46,40.0595781950113,1,41.8861664640291,100.730190106484,237.237476762821,192
43,2,123732.32,10416.0266666667,4,3,11,0.0,15,8,3.0,1154.46,32.6864590620496,0,0.0,874.714558464582,446.88810820208494,329
44,13,40403.35,3340.94583333333,1,5,3,2.0,11,12,3.0,303.23,25.8795273065642,0,55.2256687854675,442.467198792186,126.401715755679,194
54,4,73579.8,6200.65,4,5,7,2.0,15,1,4.0,1226.97,39.0306765684994,0,100.298694567996,322.394387934017,457.371917497987,298
21,10,34628.06,3041.67166666667,1,3,4,1.0,4,3,0.0,1024.5,27.0777974421206,0,21.6889338726601,202.107200057611,360.371032736396,281
14,9,18248.5,1811.70833333333,7,7,26,,57,8,12.0,1738.41,41.7159486926204,1,24.893701723727,79.6433637788574,346.633767830749,188
55,0,49790.5,4060.20833333333,6,5,15,2.0,24,9,1.0,1021.5,30.6037519719938,0,63.0784179049864,165.515966878305,427.426448550042,202
17,2,14937.49,1142.79083333333,8,8,22,7.0,42,15,9.0,3699.44,30.0274272263942,1,50.9608782796448,76.540430415859,246.77777463783,163
55,5,69823.72,5547.64333333333,4,2,3,4.0,8,1,2.0,163.11,29.4455972211439,0,128.574932975847,195.170176519081,481.01922383840497,335
37,9,8944.07,781.339166666667,6,10,22,7.0,30,22,7.0,4405.04,23.0943805908917,1,43.7826875658575,11.5473119557092,272.8039171451,132
44,11,61699.1,5010.59166666667,4,4,12,0.0,16,4,3.0,1320.78,30.4259165577935,0,0.0,329.082792078659,431.976374588008,345
55,2,92127.24,7849.27,5,7,6,3.0,25,20,1.0,487.54,38.8768775816054,0,175.915944260869,291.500944651707,567.510111087424,251
35,15,27752.64,2105.72,3,4,12,1.0,30,13,6.0,915.19,25.4056729582214,1,16.1803353728402,,395.682097665602,152
54,1,30918.82,2780.56833333333,0,5,12,0.0,22,4005,3.0,1478.94,30.4385770812355,0,0.0,56.1487326851553,471.908100648178,374
42,9,68144.8,5738.73333333333,10,8,19,9.0,33,21,10.0,3320.25,36.977262165601296,1,257.889984367846,358.581115590922,217.402233374566,105
19,11,67730.0,5697.16666666667,3,4,8,0.0,13,3,3.0,626.34,32.4271380661094,0,0.0,216.904058839989,602.812607826677,333
22,3,19632.01,1853.00083333333,7,5,3,4.0,14,8,5.0,904.86,36.5968868245691,0,49.4692871727901,188.418315011645,237.412481148898,349
42,3,15766.76,1288.89666666667,8,6,25,8.0,34,14,8.0,3479.89,25.3178925359598,1,76.9530449622452,34.4678124273753,277.468809277046,135
35,3,16264.7,1095.39166666667,7,8,26,9.0,40,13,9.0,3408.89,29.0080042622584,1,81.5742604544185,69.3011299865815,248.663776225667,54
32,15,48070.3,4233.85833333333,5,5,2,0.0,26,18,2.0,1025.3,29.5245903915386,0,0.0,87.3579000008864,586.027933332447,216
42,12,19205.485,1828.45708333333,5,5,1,4.0,1,10,3.0,372.06,31.7499638831143,0,39.41708646373289,75.1758905395107,348.25273133009,243
33,4,36237.51,2902.7925,7,3,15,3.0,19,20,7.0,588.79,36.1020305820794,1,59.8822517293952,326.959225190654,193.437773079951,235
35,1,19328.71,1480.72583333333,3,5,2,2.0,7,4,3.0,160.03,30.8710294117616,0,25.8748302922377,57.8903823996282,314.307370641467,207
44,3,63733.54,4720.40092395443,4,5,13,4.0,20,13,2.0,542.35,29.1081907814178,1,645.637985734134,42.0005854237632,511.401671554338,194
40,3,60379.28,4804.60666666667,5,6,18,3.0,20,15,1.0,725.39,31.4910263153656,0,90.9063852011138,132.541582978615,517.012698486938,209
44,10,8177.41,803.450833333333,7,10,22,7.0,14,19,7.0,1370.66,36.23354271310409,1,47.5614917041546,66.9316972385794,245.851894390599,212
24,8,105449.34,9012.445,2,1165,3,,12,3,3.0,427.68,33.5250238976221,0,157.366261062898,173.345803025452,820.53243591165,323
35,13,8155.79,380.649166666667,9,5,27,6.0,32,15,15.0,3090.08,37.052438215830094,1,25.3995718723127,22.6866554030867,279.978689391267,146
40,14,20081.52,1454.46,6,6,22,2.0,26,15,12.0,2468.95,26.9495425185866,2,30.8700108762895,101.19053245168,283.385456672031,219
19,12,7423.97,881.664166666667,5,8,373,3.0,25,14,9.0,2030.53,37.5613341144271,1,17.3375129897705,24.99827192958,295.830631747316,111
35,14,63978.72,5065.56,7,7,17,4.0,20,8,7.0,947.31,38.5894567400498,1,182.441217024609,,51.4199048616687,375
15,4,17157.47,1656.78916666667,10,7,22,6.0,53,18,11.0,3743.28,33.5756377280193,1,44.4515746541897,,324.256175788573,132
19,15,69736.92,6091.41,6,10,26,5.0,12,19,8.0,4843.02,30.9777341088939,1,186.273175196805,406.74251294359,286.125311859606,82
20,9,72896.12,5885.67666666667,5,1,12,4.0,3,5,4.0,1141.3,38.3716861452912,0,208.493191827107,126.387734296832,493.686740542728,254
18,1,114614.88,9369.24,6,6,9,3.0,8,12,1.0,1379.67,43.1201210809737,1,180.910722691406,210.351501381489,785.661775927105,331
44,9,131573.6,11159.4666666667,3,5,7,4.0,21,15,8.0,1384.27,36.808337217410305,1,399.75018245295905,408.55326894655906,587.643215267149,392
42,5,16114.245,1244.85375,5,2,10,3.0,10,13,4.0,495.74,31.8689881767401,0,37.4458594051891,,253.993032430123,310
30,0,79290.96,6646.58,7,6,34,7.0,14,18,9.0,3809.37,28.8031924415603,1,371.436433839686,129.534488644827,413.687077515486,104
20,13,58729.36,5114.11333333333,4,3,15,5.0,6,19,5.0,1568.33,30.1705606896186,1,166.190154981837,144.669392591914,450.551785759583,122
42,4,17468.19,1453.6825,10,6,25,3.0,53,12,6.0,1495.9,37.2750445578209,1,23.2677943521868,92.0347546808293,300.065700966984,136
26,8,92652.09,7635.0075,7,7,4,1.0,13,16,4.0,156.76,29.9783191713809,2,41.3648171823432,74.2110640503749,887.924868767282,229
35,3,112745.76,9193.48,3,7,2,3.0,8,6,7.0,335.69,35.9842438234608,0,188.185436901603,196.449580325199,774.712982773197,196
46,2,14834.445,1082.20375,0,7,2,2.0,10,1,3.0,1442.35,27.1737936220618,0,20.1294455464962,61.7116958364414,286.379233617062,400
20,10,118036.28,9899.35666666667,3,4,13,3.0,9,20,9.0,175.4,32.7976662312164,2,233.088441540476,389.037276812957,617.809948313234,233
55,5,30689.89,2612.49083333333,2,5,4,,4,9,4.0,632.46,27.3325149275542,0,16.4154516598249,125.617250532313,379.216381141196,214
51,5,128515.52,10879.6266666667,4,4,5,1.0,25,9,2.0,721.91,32.5087360959875,0,96.7781402941144,352.766598856197,898.417927516356,362
30,15,51938.04,4473.17,7,7,33,7.0,51,17,11.0,1638.92,34.5414099093302,1,196.378018983512,47.5704761971848,453.368504819303,193
17,8,44286.36,3561.53,6,6,31,2.0,14,15,10.0,2069.01,35.1888610818656,1,57.9715814731159,91.6953315998003,446.486086927084,134
14,12,42266.3,3505.19166666667,7,7,13,3.0,6,18,7.0,656.02,31.9445366645076,1,59.2622598253887,172.62941446246,398.627492378819,335
19,13,124085.91,10104.4925,5,4,12,1.0,3,11,2.0,224.19,43.3556152169399,0,92.6139657281347,345.883332014266,821.9519522576,326
27,12,28027.52,2046.62666666667,6,6,19,5.0,32,17,9.0,1438.18,29.1578451111357,1,58.8824745984225,101.719007472198,334.061184596047,177
31,8,106309.8,8925.15,5,3,8,3.0,9,13,2.0,241.08,28.6196190167775,0,197.627401776505,493.508643136382,461.378955087113,197
38,1,37131.02,3307.25166666667,5,7,8,1.0,8,4,7.0,88.0,37.1132099454587,0,16.7238679488704,410.833752090194,193.167546627602,333
27,9,57582.42,4508.535,115,10,25,9.0,43,20,8.0,3805.38,34.7603155205758,2,431.278742654935,165.148585150503,144.426172194562,140
45,15,36217.7,3237.14166666667,5,7,18,0.0,14,13,8.0,793.26,34.6158920747054,1,0.0,21.8977291124531,541.816437554214,368
27,4,39630.92,3169.57666666667,8,7,6,4.0,5,12,5.0,2566.9,28.6012282214784,1,78.7627913903219,128.293245385952,369.90162989039294,72
21,2,11084744.0,2935.09166666667,4,6,5,4.0,13,9,4.0,527.39,32.5762735229964,0,97.6401588566085,,367.192831458366,246
29,15,18341.47,1323.45583333333,2,3,6,0.0,6,8,6.0,1300.64,26.6915683366835,0,0.0,48.8176059499525,333.527977383381,218
17,4,8923.745,1032.64541666667,6,5,33,3.0,37,16,7.0,1889.62,28.2178792916234,1,18.7274044004831,71.9565887755132,292.58054849067,119
25,8,73134.06,5913.505,5,4,12,4.0,23,12,4.0,382.91,30.2516692032508,0,156.920956363866,296.032706335499,428.396837300635,400
23,5,130523.64,10640.97,6,5,11,1.0,5,6,8.0,481.33,38.0915117302883,1,96.2399381242738,189.999113148928,1027.8579487268,213
16,14,29985.2,2437.76666666667,5,8,26,3.0,12,18,11.0,1793.18,23.0883855354464,1,65.263155536153,50.9152111699718,377.598299960542,228
28,15,8227.855,656.654583333333,6,8,31,7.0,61,20,7.0,2695.38,28.5219585140474,1,28.0128650719007,74.9974481874095,252.655145074023,135
49,4,16221.07,1510.75583333333,0,3,3,2.0,8,6,2.0,197.05,36.4196055551682,0,56944.0,76.6136204734855,335.209967265982,194
52,5,147517.36,10958.2833315008,3,5,16,1.0,11,22,6.0,325.89,37.1234396879105,0,1626.16907769031,1116.76974649623,343.202510979348,387
55,1,28762.68,2281.89,7,6,10,0.0,23,11,1.0,1391.77,29.0093435044115,1,0.0,150.541980325827,337.647019674173,378
48,5,20849.95,1951.49583333333,8,3,7,1.0,20,20,2.0,327.77,29.3164930743844,0,9.06034868288909,135.356861379546,340.732373270898,330
44,11,22443.96,2114.33,4,6,17,5.0,7,19,4.0,429.65,35.7988214766777,1,51.2470574841129,215.364869295619,224.821073220268,81
37,7,139291.92,11560.66,0,7,7,3.0,15,2,1.0,281.26,35.7567780036325,0,230.469809845374,433.217508524676,762.37868162995,216
25,14,71531.2,6170.93333333333,9,7,8,3.0,14,9,2.0,642.03,36.3367112793023,0,162.969103349371,146.316857682254,547.807372301708,188
22,15,8329.915,660.159583333333,8,5,30,8.0,45,16,7.0,2308.1,36.7799944942736,2,31.2658019664688,13.5073025263376,271.242853840527,222
20,11,36938.82,2782.235,8,6,13,5.0,23,12,12.0,771.6,25.5676418879916,1,112.272765664183,20.2968760809043,385.653858254913,145
23,14,10456.235,1090.35291666667,4,8,25,2.0,19,12,11.0,1498.73,36.412995325663,2,9.8228219355556,106.99891950623,272.213550224881,123
36,0,39843.14,3401.26166666667,6,3,10,3.0,30,10,2.0,461.36,39.7683576090623,0,83.7871131585599,80.2166663308177,426.122387177289,209
41,5,43426.9,3497.90833333333,1,6,2,4.0,4,9,6.0,0.95,24.2485545487935,0,98.631463928891,245.59291154565,295.566457858792,382
42,5,18170.075,1785.17291666667,3,2,5,3.0,3,7,4.0,836.95,33.4323124950749,0,43.728461856715505,27.6383068535016,357.15052295645,240
43,11,8555.805,528.98375,6,10,22,5.0,54,22,9.0,2953.79,25.201782086574,1,29.0502177488363,41.1451272690758,272.703029982088,129
19,8,92942.4,7474.2,5,4,7,6.0,18,10,6.0,147.78,28.9230539787142,1,346.103617456705,,455.214256162062,209
18,2,61319.37,5065.9475,8,10,16,7.0,56,21,9.0,2329.84,28.5614234219013,1,243.646169796269,66.2736074885135,446.674972715218,71
42,13,8719.0,653.583333333333,9,5,19,6.0,44,8,11.0,1643.18,29.6072760522263,1,34.6719167699851,21.1712405646661,279.515175998682,100
22,10,10486.2,592.85,6,6,312,3.0,21,13,4.0,1001.56,27.6001584511547,1,20.7838834040065,71.0877516458797,257.413364950114,100
44,7,82668.78,6930.065,3,6,20,1.0,24,12,0.0,540.04,39.9776394435042,1,55.6996651254666,228.359821975097,658.947012899437,290
25,2,81566.25,7036.1875,7,6,5526,3.0,15,11,2.0,231.16,22.5083802505184,0,136.226637336526,626.407839904876,220.984272758599,357
40,6,9598.38,515.865,7,6,20,2.0,20,7,5.0,878.44,35.5368038367725,1,15.4026384512841,40.3587946854335,275.825066863282,197
15,10,32629.08,2672.09,7,5,30,7.0,49,22,7.0,2012.34,28.2069246662527,1,147.679554222518,232.897564955983,156.631880821498,97
20,11,14243.975,1174.99791666667,6,5,11,2.0,22,10,8.0,1480.12,37.7134666144446,1,14.2819012216622,98.7959745390899,294.421915905915,140
45,5,32520.18,2928.015,9,6,27,6.0,52,17,7.0,2196.5,22.3122888327962,1,126.41027475624,218.183945036261,238.2072802075,243
31,6,130782.4,10773.5333333333,6,7,10,4.0,15,16,0.0,492.86,21.5825626439631,0,359.295939761854,919.83863514771,78.2187584237696,209
31,4,25696.65,1879.3875,7,7,10,0.0,27,12,9.0,841.23,40.2482363312839,1,0.0,126.036246242829,321.902503757172,307
54,13,27316.86,1985.405,3,3,20,3.0,19,18,8.0,761.67,28.6064172186948,1,56.8323903458956,65.3018654533466,346.406244200758,319
27,7,77677.38,6476.115,3,7,7,2.0,21,13,2.0,86.8,28.6206454822601,0,118.630542911496,261.422305367853,557.558651720651,323
24,8,157794.6,13225.55,3,3,11,2.0,10,10,1.0,1198.78,32.3371143589261,0,261.873308980218,296.719760667063,1003.96193035272,327
23,7,173668.84,14293.4033333333,3,6,2,3.0,19,0,0.0,710.17,36.0990668764774,0,310.159418257667,,680.117935608327,277
15,9,29905.94,2362.16166666667,9,8,34,6.0,27,13,13.0,2987.02,39.300913125424,1,123.097440182566,211.936074798839,181.182651685262,118
32,4,60330.12,4952.51,6,5,26,3.0,24,10,9.0,2572.66,38.8103569732688,1,98.3479168571268,113.108348463906,543.794734678967,222
46,12,108255.72,9042.31,2,2,3,3.0,6,0,2.0,794.74,42.6905716334579,0,136.602457843996,222.311913851652,785.316628304352,347
22,4,43457.34,3666.445,6,5,31,4.0,53,17,11.0,1356.89,37.3639211173357,1,124.931476349185,142.235428926472,349.477594724343,216
46,10,43543.72,3476.64333333333,3,3,7,1.0,3,0,1.0,189.81,28.1312999695393,0,33.4380424219678,119.143482660953,445.082808250413,283
49,2,69563.34,5738.945,1,4,2,3.0,7,8,3.0,164.52,31.8769252969051,0,137.778067380729,89.741452509644,596.374980109627,233
18,5,58962.2,5086.51666666667,10,7,15,9.0,30,21,10.0,4294.21,37.7334329615315,2,289.281517779786,153.152921988917,326.217226897963,112
28,13,51377.88,4406.49,6,5,19,4.0,24,20,3.0,372.54,32.9875323436115,1,108.102744286846,61.0650435226881,511.481212190466,235
55,9,40453.85,2772.81105182521,2,2,1,0.0,13,1,2.0,454.36,29.9093618576433,0,323.343114841455,194.286406287616,395.329010379051,218
24,3,52860.62,4676.05166666667,6,7,8,3.0,14,9,2.0,1453.24,24.2528366262681,2,121.785885172092,298.869421840718,316.949859653856,205
52,2,35444.72,3216.72666666667,1,5,5,0.0,14,11,2.0,1348.43,36.7932528028047,0,0.0,244.919372210927,366.75329445574,213
30,7,40113.08,3086.75666666667,3,7,1,4.0,1,0,5.0,25.78,32.4503913069521,0,76.3353287234649,114.237416612952,368.10292133025,246
42,10,34956.58,2809.04833333333,0,4,11,3.0,3,4,5.0,595.8,31.4503841319689,0,59.155213133863,183.922307206569,327.827312992901,189
32,3,33775.16,2800.00479507165,9,10,28,6.0,40,18,8.0,2618.21,35.6626785792975,1,320.692010763425,,369.905153605798,141
21,7,81418.74,7065.895,1,4,10,2.0,9,2,1.0,1369.02,43.4386465829374,2,121.378504650335,79.5934255493388,745.617569800327,253
37,3,58963.04,5058.58666666667,5,2,4,0.0,14,7,4.0,1227.73,30.1846131090712,0,0.0,33.1550133788821,712.703653287785,298
22,1,31272.27,2346.0225,0,6,6,3.0,3,3,2.0,10.89,27.0966532233683,2,49.9959187092318,160.191995465716,294.414335825053,196
22,1,57586.82,4789.90166666667,4,7,1424,0.0,13,5,3.0,823.24,23.1068740904684,0,0.0,587.76783888021,181.222327786456,378
37,10,14860.185,1320.34875,6,3,9,3.0,8,18,5.0,1263.45,39.0549684199339,1,32.4705912202951,100.904053703429,288.660230076276,199
34,0,14525.53,1133.46083333333,10,8,29,6.0,42,17,16.0,2928.67,26.353652837222,1,51.5738451754205,21.9687935608955,289.803444597017,154
51,12,173994.28,14596.5233333333,0,4,5,3.0,9,9,7.0,714.69,37.0773499761352,0,242.105582462451,901.841513292341,605.705237578541,187
25,4,28823.03,2293.91916666667,7,6,1,2.0,9,10,5.0,51.26,30.8113409459051,0,39.3483724452188,112.628020065073,337.415524156375,399
18,13,86200.8,7470.4,7,3,12,5.0,11,14,7.0,1441.59,29.5838897991354,1,268.612135157775,,191.305793679511,127
32,4,73475.02,6225.91833333333,0,5,8,3.0,30,6,1.0,148.21,29.95603345938,2,10483.0,493.272847143207,242.302139072584,206
30,6,17850.56,1391.54666666667,8,5,18,9.0,24,21,11.0,3380.69,32.3512144031425,1,127.22369163552,181.930924436509,120.000050594637,97
